date,headline,url,body_text
2022-01-21,Endorsement of Jonathan Lindsey,/news/news-havrsg2rcq1463,"Jonathan Lindsey, who is running for State Senator in Michigan, was born and raised in the 17th District. He is a Yale graduate and the son-in-law of the Great Art Laffer, President Ronald Reagan’s Chief Economist. As a Special Forces Veteran, Jonathan totally supports our Military, Veterans, and Law Enforcement. He is tough on Election Integrity, Crime, Pro-Life, and will always protect our Second Amendment. We need a warrior like Jonathan Lindsey to uphold our America First agenda. Jonathan has my Complete and Total Endorsement!"
2022-01-18,Endorsement of Congressman Gary Palmer,/news/news-gn6ndakwjj1435,"Congressman Gary Palmer is doing tremendous work for the Great State of Alabama! A strong advocate of our America First agenda, Gary is fighting for Energy Independence, Secure Borders, Lower Taxes, better care for our Military and Vets, and to protect and defend our Second Amendment. Gary Palmer has my Complete and Total Endorsement!"
2022-01-13,Endorsement of Congressman Mario Diaz-Balart,/news/news-ypvbjvt5b31404,"Congressman Mario Diaz-Balart has a very strong record of leadership. He is a terrific Representative for the people of South Florida. Mario is tough on Crime, the Second Amendment, and is dedicated to Low Taxes and a Strong Economy. He is an advocate for our Seniors and loves our Great Military and our Veterans. Mario Diaz-Balart is a true fighter for our great Country and has my Complete and Total Endorsement! "
2022-01-03,Endorsement of Prime Minister Viktor Orbán,/news/news-na9nawfan31354,"Viktor Orbán of Hungary truly loves his Country and wants safety for his people. He has done a powerful and wonderful job in protecting Hungary, stopping illegal immigration, creating jobs, trade, and should be allowed to continue to do so in the upcoming Election. He is a strong leader and respected by all. He has my Complete support and Endorsement for reelection as Prime Minister!"
2022-01-03,Endorsement of Derek Schmidt,/news/news-ukpsaw4xwa1355,"Derek Schmidt, the Attorney General of the Great State of Kansas, has done an absolutely outstanding job. He is now running for Governor and will be a popular and very wise choice. Derek is strong on Crime, the Borders, and our always under siege Second Amendment. He loves our Military and our Vets. Derek Schmidt has my Complete and Total Endorsement!"
2022-01-01,Endorsement of Congresswoman Mary Miller,/news/news-k6uwumvq861356,"Congresswoman Mary Miller is doing a fantastic job representing the people of Illinois! Strong on Election Security, the Second Amendment, and our Military and Vets, Mary is a champion of our America First agenda. She fights hard against Joe Biden’s open borders, runaway inflation, and the radical indoctrination of our children. Mary has my Complete and Total Endorsement!"
2021-12-30,Endorsement of Sid Miller,/news/news-z2fqfgkay90,"Commissioner Sid Miller is a terrific Agriculture Commissioner for the Great State of Texas! A farmer and champion rodeo rider, Sid was an early fighter for our America First agenda. He is working hard to support our Farmers, Military and Vets, Lower Taxes, and Defend the Second Amendment. Sid has my Complete and Total Endorsement!"
2021-12-28,Endorsement of Mayes Middleton,/news/news-rep69ypu4q1347,"Texas Representative Mayes Middleton, who chairs the Texas Freedom Caucus, is a very effective leader in the Texas House. His voting record on Conservative issues is second to none. Mayes championed the forensic audit to identify Voter Fraud in the 2020 Presidential Election, he knows CRT indoctrination is wrong for our school children, he co-authored the bill to triple security along the Texas border, and strongly supports our great Military and Vets, and our under siege Second Amendment. I am proud to give my Complete and Total Endorsement to a MAGA champion, Mayes Middleton!"
2021-12-28,Endorsement of Mike Dunleavy,/news/news-sathgj3c3r1348,"Mike Dunleavy has been a strong and consistent Conservative since his time in the Alaska State Senate. I was proud to endorse his first run for Governor, and I am proud to support his reelection, too. From his handling of the virus, support of the Constitution—including the Second and Tenth Amendments—taking advantage of all the opportunities Alaska has to offer, and his strong pushback against the Liberal Biden Administration’s attempt to hurt our great Country. Alaska needs Mike Dunleavy as Governor now more than ever. He has my Complete and Total Endorsement but, this endorsement is subject to his non-endorsement of Senator Lisa Murkowski who has been very bad for Alaska, including losing ANWAR, perhaps the most important drilling site in the world, and much else. In other words, if Mike endorses her, which is his prerogative, my endorsement of him is null and void, and of no further force or effect!"
2021-12-20,Endorsement of Tim O’Hare,/news/news-m67wbd3by91302,"It is my great honor to fully endorse a truly great gentleman, Tim O’Hare, who is running for County Judge in Tarrant County. Tim is strong on Crime, the Borders, our Second Amendment, and loves our Great Military and Vets. Texas is lucky to have him—he will never let you down, and he will always be fair. Tim O’Hare has my Complete and Total Endorsement!"
2021-12-20,Endorsement of Congressman Andrew Clyde,/news/news-bwnkqsxrm71305,"Congressman Andrew Clyde is doing a fantastic job for the incredible people of Northeast Georgia. He is working tirelessly to promote our America First Agenda, protect our Rights and Liberties, secure our Border, support our Military and Veterans, and stop Big Government Socialism. As a gun store owner, he understands the importance of our beloved Second Amendment, and will always defend it. He has a proven record of standing up for our Country. Andrew Clyde is a strong conservative who fights for our Constitution. Andrew has my Complete and Total Endorsement!"
2021-12-20,Endorsement of Angela Paxton,/news/news-pkpgqghhzn1306,"Angela Paxton has my Complete and Total Endorsement for her reelection to the Texas Senate. She always puts America and Texas first, and has been a strong fighter for Conservative values. She is Pro-Life, Pro-Gun Rights, and Pro-Border Security. She has been a champion on these and many other issues. I encourage everyone in Texas Senate District Eight to vote for Angela Paxton on March 1st! "
2021-12-20,Endorsement of Congressman Vern Buchanan,/news/news-myfvg9m9ks1307,"Congressman Vern Buchanan is a terrific representative of the people of Florida. He is working hard to lower our Taxes, grow our Economy, support our Military and Vets, protect our Seniors, and defend our Second Amendment. Vern has my Complete and Total Endorsement!"
2021-12-16,Endorsement of Mike Hoadley,/news/news-jujexbmwdr1278,"Whenever I go to Michigan, I get the biggest crowds and meet some of the best people. Mike Hoadley is a mayor, father, husband, and an Army Veteran. Leaders like Mike are stepping forward because they saw the greatest crime in American History—the theft of the 2020 Presidential Election—and are going to stop the steal and stop Election Fraud. I wholeheartedly Endorse Mike Hoadley for Michigan State Representative. "
2021-12-15,Endorsement of Congresswoman Lauren Boebert,/news/news-bwtkymde7g1271,"Congresswoman Lauren Boebert has done a fantastic job in her first term representing Colorado’s Third District. She is a fearless leader, a defender of the America First Agenda, and a fighter against the Loser RINOs and Radical Democrats. She will continue to be tough on Crime, strong on Borders, and always protect our under-siege Second Amendment. Lauren has my Complete and Total Endorsement for her reelection! "
2021-12-13,Endorsement of Angela Rigas,/news/news-ztrw3g65zt1257,"I love people who love America and who know we have to fight the Deep State to take America back. We need great leaders to rise up and continue that fight for our values. Angela Rigas is a committed fighter! She is a champion for America First and for documenting the 2020 Voter Fraud, and an amazing American. She embodies the spirit that made America great, and it is no surprise to me that she’s related to Revolutionary War Heroes. Mom of four boys, Angela stood toe to toe in court against Michigan’s disgraced shutdown Governor Gretchen Whitmer and crazed Attorney General Dana Nessel. She’s not afraid to fight, and not afraid to lead. That’s exactly what Michigan needs right now. I wholeheartedly Endorse Angela Rigas for Michigan State Representative!"
2021-12-13,Endorsement of Jacky Eubanks,/news/news-tdxqz66scv1258,"Every RINO runs as a supposed Conservative. Mitch McConnell says that he’s a Conservative, but he isn’t. Mike Shirkey and Lee Chatfield said they were Conservatives, but they are cowards who let Election Fraud happen in Michigan. The Michigan House has the subpoena returns stored with their so-called lawyers at Warner Norcross, but they won’t let anyone see them, including legislators. What are they hiding? A thousand affidavits showed voter fraud throughout Michigan, and where were our Legislators? They did nothing! Jacky Eubanks has taken it upon herself to go out and document voter fraud. This courageous young woman went door-to-door in Macomb County and Detroit asking voters if they really voted, and she is finding further proof of the rampant Election Fraud in 2020. The media could have done this work, but wouldn’t. The Republicans in the Michigan Legislature could have done this work, but they are weak Republicans, so they did nothing. But Jacky Eubanks has been out there, working hard, on her own. I wholeheartedly Endorse Jacky Eubanks for Michigan State Representative. She is an America First Patriot, and I have no doubt that she will have a great future in the Republican Party!"
2021-12-13,Endorsement of Congressman Byron Donalds,/news/news-nsjge8jzyw1259,"Congressman Byron Donalds has been a terrific advocate for the people of Florida and our Country. He is doing a great job. Byron is strong on Education, a defender of the Second Amendment, fights to protect our Border, believes that America should be Energy Independent, and is dedicated to Low Taxes and a Strong Economy. He is a supporter of our America First policies and knows the importance of our Great Vets and values our important Military men and women. Byron is working hard for our Country every day. He has my Complete and Total Endorsement!"
2021-12-13,Endorsement of Congressman Ronny Jackson,/news/news-rsytbscuee1260,"Admiral Ronny Jackson is a great patriot, a great doctor, and a great Congressman. Ronny took on the Swamp with me from Day One, and is an incredible fighter for the people of Texas. He is a strong America First warrior, always will protect our Second Amendment, and fight for Secure Borders and Jobs. As a Veteran himself, he deeply loves our Military and our Vets. Ronny Jackson has my Complete and Total Endorsement! P.S. Ronny’s brand new book, Holding the Line, is out soon. It is a great look at politics and the Trump White House. Pre-order it today!"
2021-12-10,Endorsement of Congressman Roger Williams,/news/news-fqwqgpknqx1241,"Congressman Roger Williams is doing an incredible job for the Great State of Texas. He fights to support Small Business, grow our Economy, defend our Border, and protect our Second Amendment. He will always put America First. Roger has my Complete and Total Endorsement!"
2021-12-10,Endorsement of Congressman Michael Cloud,/news/news-8kcevz2evr1244,"Congressman Michael Cloud is doing a phenomenal job serving the incredible people of Texas. He fights hard to support our Farmers and Vets, secure our Border, defend our Second Amendment, and hold Joe Biden and the Radical Left accountable. Michael is a strong supporter of our America First agenda, and has my Complete and Total Endorsement!"
2021-12-10,Endorsement of Congresswoman Beth Van Duyne,/news/news-de6pgtbqn51245,"Congresswoman Beth Van Duyne is doing a terrific job for the incredible people of North Texas! She is working hard to secure our Border, support our Military and Vets, grow our Economy, protect our Rights and Liberties, and defend our Second Amendment. Beth, a former appointee in my Administration, is a fierce fighter for Conservative Values. She has my Complete and Total Endorsement!"
2021-12-10,Endorsement of Congressman Michael Burgess,/news/news-8qs5mbecyf1246,"Dr. Michael Burgess is a tremendous Congressman for the Great State of Texas. A steadfast supporter of our America First policies, he fights for American Energy Independence, Transparency in Healthcare, and Border Security. He is strong on Law Enforcement, the Military and our Great Vets, and he will always protect and defend the Second Amendment. Michael has my Complete and Total Endorsement!"
2021-12-06,Endorsement of David Perdue,/news/news-yc8pkwjhvm1216,"Great to see that David Perdue is running for Governor of Georgia. He is a Conservative fighter who isn’t afraid of the Radical Left, and is the only candidate in Georgia who can beat Stacey “The Hoax” Abrams in November. Brian Kemp has failed Georgia. He caved to Stacey Abrams before the 2020 Election and allowed massive Election Fraud to take place. The signing of the Stacey Abrams-backed Consent Decree, so stupidly giving her and the Democrats everything they wanted, was a monumental mistake for not only Georgia, but also for our Nation!  Kemp has been a very weak Governor—the liberals and RINOs have run all over him on Election Integrity, and more. Most importantly, he can’t win because the MAGA base—which is enormous—will never vote for him. We need strong leaders who will fight, and time is running out! David Perdue will eliminate the Income Tax, secure the Elections, defend the Second Amendment, support our great Farmers, get crime in Atlanta and other places under control, take care of our great Vets, and put parents back in charge of the schools.  David Perdue and Herschel Walker (who I have already strongly endorsed) will make an unstoppable team for Georgia. Trump supporters will turn out to vote for these great leaders in big numbers. David Perdue has my Complete and Total Endorsement. He will not let you down!"
2021-11-29,Endorsement of Anthony Kern,/news/news-vvjjzf6q291168,"Former Arizona State Representative Anthony Kern has already forced RINO Senator Paul Boyer out of the race for Arizona State Senate. Anthony is an incredible fighter for Election Integrity, and will bring back honesty to our voting system. He will advocate for America First policies, protect our Second Amendment, fight for strong Borders, Jobs, Great Education, and he supports decertifying the fraudulent 2020 Presidential Election results. Anthony Kern has my Complete and Total Endorsement!"
2021-11-29,Endorsement of Wendy Rogers,/news/news-mf2sstb7ep1169,"Arizona State Senator Wendy Rogers is doing everything in her power to find out the truth of the 2020 Election, and to hold people accountable for Election Fraud in Arizona. Wendy is a MAGA warrior who loves our Country and listens to her constituents. She has a truly great fighting spirit, is strong on Law and Order, securing our Border, and gun rights. Wendy Rogers has my Complete and Total Endorsement for reelection to the Arizona State Senate because she FIGHTS!"
2021-11-22,Endorsement of Dan Cox,/news/news-zvmmtggapy1127,"Dan Cox is an America First Patriot who is running for Governor in the Great State of Maryland. A tough lawyer, and smart businessman, Dan has done outstanding work in the Maryland General Assembly. Dan is MAGA all the way—unlike his opponent, Kelly Schultz, who was handpicked by her “boss,” RINO Larry Hogan, who has been terrible for our Country and is against the America First Movement. As a State Delegate, Dan stood up to Hogan when he was supporting and meeting with Joe Biden. Dan is for low taxes, school choice, and no more lockdowns. He supports our Military, our great Vets, our Second Amendment, which is under attack like never before, and importantly, is very strong on Election Integrity. He fought against the Rigged Presidential Election every step of the way, and will bring secure Elections back to Maryland. Dan Cox has my Complete and Total Endorsement!"
2021-11-19,Endorsement of Ryan Guillen,/news/news-pfpem8ddsk1112,"Congratulations to Texas State Representative Ryan Guillen on switching parties and becoming a Republican. Ryan has served as a Democrat in the Texas Legislature for nearly 20 years, but he switched parties because of the Radical Left's ongoing destruction of our Country. Ryan rejects the Radical Left's plan to Abolish our Police, Open our Borders, and Destroy our Oil and Gas industries. He is Strong on our Military, Vets, Life, and he will Protect and Defend our Second Amendment. Our movement is growing across the Country, and Ryan Guillen, our newest Republican State Legislator, has my Complete and Total Endorsement!"
2021-11-19,Endorsement of Jon Rocha,/news/news-amc2ntq5jg1113,"There are so many great Trump people in Michigan. I love Michigan. It has some of the best people, and some of the worst elected officials. The people of Michigan demand better elected officials. Jon Rocha is a grassroots leader, a Marine, and a great father. Jon cares about Election Integrity and knows there was systemic voter fraud in the 2020 Election, and is working to uncover it. Jon is the kind of leader we need in Michigan: a fighter with courage, not the spineless RINOs they have right now. I completely Endorse Jon Rocha for Michigan State Representative. I want him to win, and I want all America First Patriots in support of Jon to get him into Lansing where he belongs."
2021-11-18,Endorsement of Congressman Paul Gosar,/news/news-kapqkbzx921096,"Congressman Paul Gosar has been a loyal supporter of our America First agenda, and even more importantly, the USA. Paul is a Congressman who is highly respected in Arizona, strong on Crime, Borders, our Military, and our Veterans. He continually fights for Lower Taxes, Less Regulations, and our great, but under siege, Second Amendment. Paul Gosar has my Complete and Total Endorsement!"
2021-11-16,Endorsement of Kevin Rathbun,/news/news-jwzpbrt8bw1085,"Everyone knows I love our Military and our proud Soldiers who have been so horribly disrespected by Joe Biden. America and Michigan needs proven leadership, men and women of the highest integrity, who believe in America First, and who will lead and fight. The Deep State cannot be beaten without real leaders, and Kevin Rathbun is such a man. He is a three-tour Army combat Veteran from Iraq and Afghanistan. He is a wonderful dad to four great children. His wife Ashley is amazing and a great success in her own right. Kevin Rathbun is the fighter we need in Michigan to uncover voter fraud, and Kevin will have the courage to act on it. I wholeheartedly Endorse Kevin Rathbun for Michigan State Representative!"
2021-11-16,Endorsement of Mick Bricker,/news/news-mkc4pefjhz1068,"West Michigan has produced some very lackluster Republican Leaders. There are great people there who want to win, but the leaders they’ve had are horrible. Mick Bricker is a winner—he’s been successful in business and has raised a beautiful family. Mick is the kind of high integrity America First Republican that everyone thinks they’re voting for, but instead they end up with Mitch McConnell types. Mick is the real deal, he’s a champion on Election Integrity, he knows there was systemic voter fraud in the 2020 Election, and he can’t wait to expose the fraud so that the criminals involved can be exposed and we can fix our Elections so that this never happens again. He won’t let anyone influence him and he knows what’s right. I completely Endorse Mick Bricker for Michigan State Representative!"
2021-11-15,Endorsement of John Gibbs,/news/news-cjzzhzdt6z1078,"John Gibbs is running against RINO Congressman Peter Meijer in Michigan’s 3rd District. Meyer has been a terrible representative of the Republican Party and beyond. John Gibbs is a fabulous talent who loves the State, our Military, and our Vets. He will always protect our Second Amendment, our Southern Border, and the Police—there will be no defunding with John! An undergraduate of Stanford with a master’s degree from Harvard, he will fight hard for the great people of Michigan. Unlike Peter Meijer, he will not turn his back on Michigan. Importantly, John was also a member of my 1776 Commission, and will be strong on education issues. John Gibbs has my Complete and Total Endorsement!"
2021-11-15,Endorsement of Congressman Matt Rosendale,/news/news-uycvwweqpx1066,"Congressman Matt Rosendale is an America First Patriot who loves our Country and the beautiful State of Montana. He won big in 2020, after my Endorsement, and he will do it again in 2022 with this even stronger Endorsement. Matt has strongly defended the Second Amendment, fought for Election Integrity, believes in strong Borders, Law Enforcement, a strong Military, and supports our great Veterans. He has my Complete and Total Endorsement!"
2021-11-15,Endorsement of Congressman Alex Mooney,/news/news-y4wqnayfr51067,"Representative Alex Mooney has done an outstanding job as Congressman in West Virginia. In fact, he recently opposed the horrendous Biden Administration’s “Non-Infrastructure” plan, and he opposed the January 6th Committee, also known as the Unselect Committee of partisan hacks and degenerates. Alex has been strong on Crime, Borders, our great Military, and a champion for our Veterans. He will always protect our Second Amendment, and of particular importance is the fact that Alex fights for energy and beautiful clean coal—and he will never stop. Congressman Alex Mooney has my Complete and Total Endorsement!"
2021-11-15,Endorsement of Mike Detmer,/news/news-mrxxkyjm2v1053,"Michigan State Senators sold out the PEOPLE by refusing a Forensic Audit, and by praising losers like Ed McBroom. McBroom “investigated” voter fraud, and the only people he wanted to do harm to were the whistleblowers. A thousand affidavits were filed witnessing voter fraud, Secretary of State Benson clearly sent out illegal mailings, Zuckerberg spent millions of dollars setting up vote fraud boxes in Detroit, but these RINOs only got angry at the people telling the truth. Senator Lana Theis was McBroom’s deputy for his trash report and agreed with everything McBroom did. Lana Theis refuses to support a Forensic Audit and refuses to admit there was pervasive Voter Fraud in the 2020 Election. Think of it, nothing was found wrong in Detroit, one of the most corrupt cities in the U.S., whose elections over the years have been a joke. Theis is being challenged by an America First Patriot, Mike Detmer. Mike ran a tough campaign in 2020 for Congress, and performed very well. He’s running for the Michigan Senate, where he is sorely needed. Lana Theis forgot she’s a Republican, but Mike Detmer is an America First fighter who will do great things for Michigan. I completely Endorse Mike Detmer for the Michigan Senate. Help Mike win!"
2021-11-15,Endorsement of Rachelle Smit,/news/news-tsxbe9gefc1054,"Michigan needs a new legislature. The cowards there now are too spineless to investigate Election Fraud. They refuse to conduct a Forensic Audit but now, thankfully, an amazing woman is running for State Representative. Rachelle Smit is a twice-elected clerk who knows our Elections are not secure, and that there was rampant Voter Fraud in the 2020 Presidential Election. She and her husband beat cancer twice, and she’s about to go beat the Deep State swamp in Lansing. Rachelle is a success, she’s a winner, and I wholeheartedly Endorse her for Michigan State Representative!"
2021-11-11,Endorsement of Matt Maddock,/news/news-6y4zbgstew1046,"Matt Maddock is a long-time activist and a grassroots leader. He was a Trump original, one of my earliest Michigan supporters in 2016. The Maddock family is also wonderful. Matt’s wife, Meshawn, is a great ally and has been doing amazing things to help fix the Michigan Republican Party. If Michigan drains the Lansing swamp, it will take a leader like Matt Maddock to do it. Matt is running for re-election. He has my Complete and Total Endorsement. We need leadership in Michigan who will investigate and document the 2020 voter fraud, the Crime of the Century. We can’t have any more stolen elections like the last one. Vote for Matt Maddock. He is a really good man!"
2021-11-11,Endorsement of Congressman John Carter,/news/news-yfhvrzxmhn1047,"Judge John Carter has been a tremendous Congressman for the incredible people of Texas. He helped secure our Borders, fund and build the Southern Border Wall (could be completed in one month by Biden!), defend our Second Amendment, and protect the Rule of Law. He is strong on Jobs, Education, Healthcare, and he fights hard for our brave Law Enforcement, Military and Vets. Judge Carter has been with us from the beginning, and has my Complete and Total Endorsement!"
2021-11-11,Endorsement of Congressman Michael McCaul,/news/news-2774r2u6tt1048,"Congressman Michael McCaul is doing an incredible job for the great State of Texas. He works hard to protect our Borders, defend our now under siege Second Amendment, and support our brave Military and Vets. He will fight for our America First agenda, stand up to China, and hold Joe Biden accountable for his incompetent failure in Afghanistan. Michael McCaul has my Complete and Total Endorsement!"
2021-11-11,Endorsement of Congressman Pat Fallon,/news/news-wdfp5yyzx81049,"Congressman Pat Fallon has proven himself to be a strong Conservative voice for the great people of Texas. Pat is a Military Veteran, was a successful entrepreneur, and has done a fantastic job in Congress. He understands what America First means and will continue to push our policies in Washington. Pat Fallon has my Complete and Total Endorsement!"
2021-11-09,Endorsement of Congressman Gus Bilirakis,/news/news-7yuzdqd8ce1030,"Congressman Gus Bilirakis has been a tremendously effective lawmaker for the wonderful State of Florida. He is an incredible advocate for Energy Independence, Healthcare, and the American Worker. He will always Protect and Defend our Second Amendment. Gus fights so hard for our brave Military and Veterans, and is very Strong on Border Security. Gus Bilirakis has my Complete and Total Endorsement!"
2021-11-09,Endorsement of Janice McGeachin,/news/news-6rx8qmbwmq1031,"Lt. Governor Janice McGeachin has been a true supporter of MAGA since the very beginning. She is brave and not afraid to stand up for the issues that matter most to the people of Idaho, a beautiful State that I won by 30.8%. Janice is great on Election Integrity, will always fight for strong Borders, our cherished Second Amendment, American Manufacturing, School Choice, and our wonderful and hardworking FARMERS. I am giving Janice McGeachin my Complete and Total Endorsement to be the next Governor of Idaho. She will make a fantastic Governor, and will never let you down!"
2021-11-09,Endorsement of Congressman August Pfluger,/news/news-xsdm5assfg1032,"Congressman August Pfluger is doing a phenomenal job representing the people of Texas. An Air Force veteran, August strongly supports our Military and Vets, Defends our Country, and Protects our Second Amendment. He fights to Lower your Taxes, Secure our Borders, and Strengthen our Economy. August has my Complete and Total Endorsement!"
2021-11-09,Endorsement of Congressman Chuck Fleischmann,/news/news-7jkkc7azxb1034,"Congressman Chuck Fleischmann is a terrific advocate for the wonderful people of Tennessee. He works tirelessly to Lower Taxes, Secure our Borders, and Defend our Country. He strongly supports our brave Military, Vets and Law Enforcement, and he will always protect our Second Amendment. Chuck has my Complete and Total Endorsement!"
2021-10-27,Endorsement of Dawn Buckingham,/news/news-abzszhpvhp956,"A Senator and Doctor, Dawn Buckingham was one of my very first supporters in the Great State of Texas. She has served in the Senate for eight years, is highly respected, and is someone who can always be counted on to do the right thing for her State. She is running for the position of Land Commissioner in order to protect the great legacy of Texas including defending the Alamo which, like all other amazing institutions, is under siege. She is strong on Borders, our Second Amendment, Law Enforcement, loves our Military and our Vets. Dawn has my Complete and Total Endorsement!"
2021-10-26,Endorsement of President Jair Bolsonaro,/news/news-n8cwethx4p948,"President Jair Bolsonaro and I have become great friends over the past few years. He fights hard for, and loves, the people of Brazil—Just like I do for the people of the United States. Brazil is lucky to have a man such as Jair Bolsonaro working for them. He is a great President and will never let the people of his great country down!"
2021-10-26,Endorsement of Charles W. Herbster,/news/news-hzzzzceu6m949,"Charles W. Herbster has been a tremendous supporter of America First and Make America Great Again, right from the beginning. He is running for Governor of the Great State of Nebraska and will do a fantastic job. A proud native of Nebraska, Charles is an extraordinarily successful businessman who will fight for our Farmers and Ranchers, support our Military and Vets, and protect and defend your under siege Second Amendment rights. With a Looney Tune Senator like Little Ben Sasse representing the wonderful people of Nebraska, it is particularly important that a great Governor (Pete Ricketts has been terrific!) be elected to help fortify the State. Charles W. Herbster has my Complete and Total Endorsement!"
2021-10-07,Endorsement of Steve Bovo,/news/news-g9xvpjrjkh828,"I’m pleased to endorse Esteban “Steve” Bovo for Mayor of Hialeah.  Steve has always fought for conservative principles.  He understands the importance of fiscal discipline and the need to eliminate burdensome regulations that choke the economy.  Hialeah is a shining example of America’s entrepreneurial spirit. Bovo gets that small businesses, not government, are the job creators.  He will fight to get government out of the way. Steve Bovo has tackled the status quo by leading the charge to reform pensions in Miami-Dade County and successfully passed term limits on the County Commission. That’s why I know he will hold the line on raising taxes and demand accountability from Hialeah City Hall.   I also have no doubt that Steve will stand-up to the far-left agenda that looks to change America.  Steve, like so many families in Hialeah, knows how socialism destroys a country from within with policies that give government way too much power over our lives. When it comes to supporting our brave First Responders, Bovo has been front and center. That’s why the Police Benevolent Association, the Fraternal Order of Police and Hialeah Firefighters are all backing him.  The great people of Hialeah understand the importance of electing good candidates to local government that will stop the social experiments of the extremists and their reckless tax and spend agenda that’s crippling communities and killing jobs. As Mayor, Bovo will fight for the values that are now under attack by the Radical Left.  That’s why I’m asking the amazing people of Hialeah to join me in this fight by supporting Esteban “Steve” Bovo for Mayor of Hialeah. He has my Complete and Total Endorsement!"
2021-10-07,Endorsement of Congressman Rick Crawford,/news/news-wngdupnfbh829,"Rick Crawford has done a fantastic job as Congressman in Arkansas’ First District. He represents the State and our Nation at the highest level. Rick is strong on Agriculture, Immigration, China, and he fights hard to lower your Taxes, Health Care Costs, and to protect our Second Amendment. Rick Crawford, who is highly respected in Washington D.C., will never let you down. He has my Complete and Total Endorsement!"
2021-10-05,Endorsement of Geoff Diehl,/news/news-tyxxdtthph801,"Republican gubernatorial candidate Geoff Diehl of Massachusetts looks very much forward to his run against ""RINO"" Governor Charlie Baker, who has done nothing for the Republican Party and has driven Massachusetts energy costs into, by far, the highest in the Nation—monthly electric bills, and all else, are not even close to being where they should be. Baker is bad on crime, disrespects our police, does nothing for our Veterans, has totally botched the Vaccination rollout, presided over the collapse of the MBTA, and has seen crime go to record levels. His “green climate” views are fresh out of the AOC playbook. He has totally abandoned the principles of the Republican Party, never cutting taxes and undermining our agenda. Baker is definitely not an American First or Make America Great Again kind of guy. Geoff Diehl, on the other hand, is a true patriot, a believer in low energy costs and our independent energy policy (which was just obliterated by the Biden Administration with energy costs soaring!). Geoff is strong on Crime, Election Integrity, our now under siege Southern Border, loves our Military, and has a big focus on taking care of our Vets. Geoff Diehl will be an outstanding Governor for the state of Massachusetts, and it is my honor to give him my Complete and Total Endorsement!"
2021-10-05,Endorsement of Pete Flores,/news/news-cwgjhqvyza803,"Pete Flores will be a great State Senator for the terrific people of Central Texas. With 27 years in strong Law Enforcement, Pete will stand for Law and Order, loves our Military and our Vets, and will fight to Secure our Border. Pete is strong on our Second Amendment and will fight for Low Taxes. Pete Flores has my Complete and Total Endorsement for the Texas Senate!"
2021-10-05,Endorsement of Kevin Sparks,/news/news-xyahksmghy804,"Kevin Sparks of the Great State of Texas is running against RINO Texas Senator Kel Seliger, who is not helpful to our great MAGA Movement and, in fact, seems like the Texas version of Mitt Romney (and that is not good!). Kevin is a businessman, loves the people of Midland and West Texas, must WIN in order to protect our Oil and Gas Workers, defend our Southern Border, our Military and our Vets, and fight for our America First policies. Kevin Sparks has my Complete and Total Endorsement!"
2021-09-28,Endorsement of Kari Lake,/news/news-cmgwp3syxz782,"Kari Lake is running for Governor in the Great State of Arizona. She is a fantastic person who spent many years working as a highly respected television anchor and journalist. Because of this, few can take on the Fake News Media like Kari. She is strong on Crime, will protect our Border, Second Amendment, Military, and Vets, and will fight to restore Election Integrity (both past and future!). She is against Covid lockdowns, Cancel Culture, and will end “woke” curriculum in our schools. She will do a far better job than RINO Governor Doug Ducey—won’t even be a contest! Kari will make her wonderful family, and the MAGA movement, very proud. Kari Lake has my Complete and Total Endorsement. She will be a great Governor for the incredible people of Arizona!"
2021-09-19,Endorsement of Mike Waltz,/news/news-je8rcpjvhv717,"Congressman Mike Waltz is a relentless fighter for the incredible people of Florida. As a former U.S. Army Green Beret, Mike is working hard in Congress to hold Joe Biden accountable for his colossal failure and deadly disaster in Afghanistan. He will not let the incompetent leader of our Country get away with giving the Taliban $85 Billion in American strategic Military equipment, nor will he let anyone forget about our 13 Great Warriors whose lives were lost because of the Biden Administration’s incompetence. It should have never happened. Mike Waltz is strong on China, the Border, the Second Amendment, and our brave Military and Vets. Mike has my Complete and Total Endorsement!"
2021-09-19,Endorsement of Diana Harshbarger,/news/news-fskrzcr7gs718,"Congresswoman Diana Harshbarger is doing a fantastic job as the Congresswoman from Tennessee’s 1st Congressional District. She is a tireless advocate for the People of Tennessee, and she fights in Congress for Strong Borders, Secure Elections, the Second Amendment, and our incredible Vets and Military. As she often says, she is an “unapologetic conservative Trump Republican,” and she will always put America First. Diana has my Complete and Total Endorsement!"
2021-09-16,Endorsement of Matt DePerno,/news/news-5etzcyhc3r709,"Super Lawyer Matthew DePerno is running for Attorney General in the Great State of Michigan. He has defended the Constitution for 20 years, and has been on the front lines pursuing fair and accurate elections, as he relentlessly fights to reveal the truth about the Nov. 3rd Presidential Election Scam.  Dana Nessel, the Radical Left, and the RINOs are targeting Matt because he gets results and has exposed so much Voter Fraud in Antrim County, and many more places, in the 2020 Election. He will never give up, and that’s why they absolutely cannot stand him!  Matt will properly enforce the laws for everyone—unlike what the out-of-control Radical Left Prosecutors are doing now. He will always defend our under siege Second Amendment, loves our Military and our Vets, and will restore Law and Order in the face of rampant and record-setting crime in Michigan. Matt DePerno has my Complete and Total Endorsement. He will never let you down!"
